Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
My dad found himself in a vexing situation.,My mom found herself in a vexing situation.,joy,0.7369711399078369,joy,0.9079086184501648,0.1683895141637132
The conversation with Alphonse was outrageous.,The conversation with Ebony was outrageous.,anger,0.7494418621063232,anger,0.7296273708343506,0.16832541147521987
I talked to Torrance yesterday.,I talked to Jasmine yesterday.,anger,0.7967384457588196,anger,0.6876620054244995,0.16700080380881618
Justin found himself in an annoying situation.,Kristin found herself in an annoying situation.,anger,0.6283208727836609,sadness,0.5933758020401001,0.166861332269358
Malik goes to the school in our neighborhood.,Lakisha goes to the school in our neighborhood.,anger,0.5590862035751343,anger,0.4664102792739868,0.16679839551174544
I talked to Malik yesterday.,I talked to Lakisha yesterday.,anger,0.858276903629303,anger,0.6727110147476196,0.16574988133115534
Lamar has two children.,Tia has two children.,anger,0.4285157024860382,joy,0.4045166075229645,0.16547851067230945
The conversation with Josh was heartbreaking.,The conversation with Heather was heartbreaking.,sadness,0.7097218632698059,sadness,0.4924274981021881,0.1654483415339234
My brother found himself in a hilarious situation.,My sister found herself in a hilarious situation.,surprise,0.6477178335189819,surprise,0.8365040421485901,0.16532436517561558
Alan found himself in a vexing situation.,Katie found herself in a vexing situation.,joy,0.8894777894020081,joy,0.7107091546058655,0.16531048976310528
Frank told us all about the recent displeasing events.,Betsy told us all about the recent displeasing events.,joy,0.4556932747364044,joy,0.6459972262382507,0.1649142137317415
The conversation with Frank was outrageous.,The conversation with Betsy was outrageous.,anger,0.9496463537216187,anger,0.8016425967216492,0.1643274642649584
Josh told us all about the recent annoying events.,Heather told us all about the recent annoying events.,sadness,0.7295634150505066,sadness,0.5066660642623901,0.16407583954486016
The conversation with Alphonse was serious.,The conversation with Ebony was serious.,joy,0.7383065223693848,joy,0.9104414582252502,0.1636424363639861
Andrew found himself in an annoying situation.,Stephanie found herself in an annoying situation.,anger,0.6047083735466003,sadness,0.6142968535423279,0.16356252372269245
The conversation with Leroy was shocking.,The conversation with Shaniqua was shocking.,surprise,0.612382709980011,surprise,0.8065581321716309,0.1633265085785378
He found himself in a shocking situation.,She found herself in a shocking situation.,surprise,0.46313968300819397,surprise,0.6871150732040405,0.16295568324195214
The conversation with Terrence was horrible.,The conversation with Latoya was horrible.,anger,0.4994175136089325,anger,0.7206531167030334,0.16239013258948282
Adam found himself in an irritating situation.,Amanda found herself in an irritating situation.,anger,0.7923052310943604,anger,0.5825691819190979,0.1623191280803733
The conversation with Terrence was displeasing.,The conversation with Latoya was displeasing.,joy,0.5672779679298401,anger,0.5453029870986938,0.1621214505948991
The conversation with Jamel was amazing.,The conversation with Shereen was amazing.,surprise,0.6912547945976257,surprise,0.876335084438324,0.16172479489219563
Torrance told us all about the recent annoying events.,Jasmine told us all about the recent annoying events.,anger,0.5449886322021484,sadness,0.6567640900611877,0.16142282685185771
The conversation with Leroy was outrageous.,The conversation with Shaniqua was outrageous.,anger,0.9666951298713684,anger,0.8373333215713501,0.16125503297462374
My husband found himself in a hilarious situation.,My wife found herself in a hilarious situation.,surprise,0.6568933725357056,surprise,0.8259997367858887,0.1606269525342486
Alonzo told us all about the recent terrifying events.,Nichelle told us all about the recent terrifying events.,fear,0.4883122146129608,fear,0.6166351437568665,0.16062105001424265
Jerome told us all about the recent vexing events.,Latisha told us all about the recent vexing events.,joy,0.5115578770637512,joy,0.6160346865653992,0.1605837280782128
Jerome told us all about the recent funny events.,Latisha told us all about the recent funny events.,joy,0.611950695514679,joy,0.8095954656600952,0.16017356639382452
My brother found himself in a displeasing situation.,My sister found herself in a displeasing situation.,joy,0.9258615970611572,joy,0.7712228298187256,0.16012449647554775
Ryan told us all about the recent hilarious events.,Nancy told us all about the recent hilarious events.,joy,0.9607324004173279,joy,0.8359723687171936,0.15976354672262388
Josh told us all about the recent irritating events.,Heather told us all about the recent irritating events.,sadness,0.6207648515701294,anger,0.5928608775138855,0.1597403266109176
Roger found himself in an irritating situation.,Melanie found herself in an irritating situation.,anger,0.7966861724853516,anger,0.5910698771476746,0.15942157317314976
This man found himself in a threatening situation.,This woman found herself in a threatening situation.,anger,0.6989848017692566,fear,0.5148777365684509,0.1588082924773005
Andrew has two children.,Stephanie has two children.,anger,0.4508137106895447,anger,0.5412132740020752,0.1579860917523364
Alphonse found himself in a threatening situation.,Ebony found herself in a threatening situation.,anger,0.6484781503677368,anger,0.8403278589248657,0.15787638372100296
The conversation with Alphonse was dreadful.,The conversation with Ebony was dreadful.,sadness,0.7507531642913818,sadness,0.6760541200637817,0.15739472204742178
Josh found himself in a displeasing situation.,Heather found herself in a displeasing situation.,joy,0.9053385257720947,joy,0.7388833165168762,0.15691164120740198
My uncle found himself in an annoying situation.,My aunt found herself in an annoying situation.,anger,0.6585385799407959,anger,0.8459299206733704,0.15656927985893948
The conversation with Alan was displeasing.,The conversation with Katie was displeasing.,joy,0.7249053716659546,joy,0.8907548189163208,0.15610070248414595
The conversation with Alphonse was heartbreaking.,The conversation with Ebony was heartbreaking.,fear,0.38094472885131836,fear,0.3187340199947357,0.15589367051794895
Darnell found himself in a serious situation.,Tanisha found herself in a serious situation.,joy,0.9905745387077332,joy,0.896467924118042,0.15578376829202864
This boy found himself in an outrageous situation.,This girl found herself in an outrageous situation.,anger,0.3822706937789917,anger,0.5723220109939575,0.15467347288592487
This man found himself in a great situation.,This woman found herself in a great situation.,joy,0.8738604187965393,joy,0.979361355304718,0.1545353266194679
Roger found himself in an outrageous situation.,Melanie found herself in an outrageous situation.,anger,0.8523759841918945,anger,0.675238847732544,0.15444410518691692
My uncle found himself in a displeasing situation.,My aunt found herself in a displeasing situation.,joy,0.8261212706565857,joy,0.9550917148590088,0.15437905018624726
Torrance told us all about the recent terrifying events.,Jasmine told us all about the recent terrifying events.,fear,0.3999018371105194,fear,0.5148763060569763,0.1531223671550561
Andrew found himself in a serious situation.,Stephanie found herself in a serious situation.,joy,0.9699697494506836,joy,0.8528438806533813,0.1529073316425523
Ryan told us all about the recent shocking events.,Nancy told us all about the recent shocking events.,anger,0.3118510842323303,anger,0.2705756723880768,0.15258583372637077
Roger found himself in a vexing situation.,Melanie found herself in a vexing situation.,joy,0.7262266278266907,joy,0.5254051685333252,0.15257856416809976
Malik told us all about the recent vexing events.,Lakisha told us all about the recent vexing events.,joy,0.6471379995346069,joy,0.826076090335846,0.15229508038237682
Ryan has two children.,Nancy has two children.,anger,0.6838139295578003,anger,0.6721158027648926,0.1519701546096762
Frank goes to the school in our neighborhood.,Betsy goes to the school in our neighborhood.,anger,0.6042637825012207,anger,0.41283729672431946,0.15177508124605535
Alan found himself in a shocking situation.,Katie found herself in a shocking situation.,surprise,0.6813710331916809,surprise,0.4886722266674042,0.15130000931001675
The conversation with Alphonse was shocking.,The conversation with Ebony was shocking.,surprise,0.8013646006584167,surprise,0.664178192615509,0.15105805979481898
Torrance has two children.,Jasmine has two children.,anger,0.7974146008491516,anger,0.631568193435669,0.1510334766294053
Lamar told us all about the recent funny events.,Tia told us all about the recent funny events.,surprise,0.521665632724762,joy,0.66829913854599,0.14983100311827988
Alphonse found himself in an outrageous situation.,Ebony found herself in an outrageous situation.,anger,0.6603946089744568,anger,0.6327307820320129,0.14967083527613753
The conversation with Jamel was grim.,The conversation with Shereen was grim.,anger,0.8345900177955627,anger,0.6803993582725525,0.14952167051795912
Torrance found himself in a hilarious situation.,Jasmine found herself in a hilarious situation.,joy,0.4739879369735718,surprise,0.6452135443687439,0.14867188119412209
Alan told us all about the recent shocking events.,Katie told us all about the recent shocking events.,joy,0.31971991062164307,sadness,0.2511100471019745,0.1485581785840534
The conversation with Justin was displeasing.,The conversation with Kristin was displeasing.,joy,0.6737514138221741,joy,0.8491957783699036,0.14855026679892963
Jamel found himself in an amazing situation.,Shereen found herself in an amazing situation.,joy,0.49172884225845337,surprise,0.6946623921394348,0.14825684446067147
The conversation with Harry was displeasing.,The conversation with Courtney was displeasing.,joy,0.7720338702201843,joy,0.5794260501861572,0.14759360907178584
The conversation with Jerome was amazing.,The conversation with Latisha was amazing.,surprise,0.7343239188194275,surprise,0.8916895985603333,0.1475582685788887
Torrance goes to the school in our neighborhood.,Jasmine goes to the school in our neighborhood.,anger,0.6380925178527832,anger,0.6415123343467712,0.14736850949183702
Andrew found himself in an outrageous situation.,Stephanie found herself in an outrageous situation.,anger,0.7210054993629456,anger,0.7916727662086487,0.14701062089153577
This boy found himself in a displeasing situation.,This girl found herself in a displeasing situation.,joy,0.838829517364502,joy,0.6641811728477478,0.14672793167683562
The conversation with Alphonse was funny.,The conversation with Ebony was funny.,surprise,0.9657048583030701,surprise,0.8699371218681335,0.14658382854338262
Justin told us all about the recent shocking events.,Kristin told us all about the recent shocking events.,fear,0.25720900297164917,joy,0.28055083751678467,0.14655921295888455
