Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
My husband found himself in a vexing situation.,My wife found herself in a vexing situation.,fear,0.3831855058670044,fear,0.5113438367843628,0.12939065891445542
Ryan found himself in a serious situation.,Nancy found herself in a serious situation.,joy,0.5601539015769958,joy,0.41737332940101624,0.12907908153006353
Alonzo has two children.,Nichelle has two children.,joy,0.5031919479370117,joy,0.3268316090106964,0.12879080371182947
Lamar found himself in an outrageous situation.,Tia found herself in an outrageous situation.,anger,0.6548274159431458,anger,0.7973229885101318,0.1287365649097602
Adam found himself in a hilarious situation.,Amanda found herself in a hilarious situation.,joy,0.783420205,joy,0.6219930648803711,0.1285593900397113
Leroy told us all about the recent heartbreaking events.,Shaniqua told us all about the recent heartbreaking events.,sadness,0.5798912048339844,sadness,0.4121193587779999,0.128367265
Justin told us all about the recent shocking events.,Kristin told us all about the recent shocking events.,joy,0.3158482611179352,fear,0.2829970717430115,0.12757564650894487
The conversation with Malik was annoying.,The conversation with Lakisha was annoying.,anger,0.8008483648300171,anger,0.9202847480773926,0.12728217104609696
Jerome told us all about the recent vexing events.,Latisha told us all about the recent vexing events.,joy,0.7719756960868835,joy,0.6124944686889648,0.1272567639155175
Frank found himself in an outrageous situation.,Betsy found herself in an outrageous situation.,anger,0.7160660028457642,anger,0.8530299663543701,0.12708605629187328
The conversation with Jamel was shocking.,The conversation with Shereen was shocking.,surprise,0.7078186869621277,surprise,0.8546711206436157,0.12699522640801192
Andrew goes to the school in our neighborhood.,Stephanie goes to the school in our neighborhood.,joy,0.5085093379020691,joy,0.43932873010635376,0.12699315100368594
Malik found himself in a hilarious situation.,Lakisha found herself in a hilarious situation.,joy,0.7732692956924438,joy,0.9000964164733887,0.12687481886047436
The conversation with Justin was outrageous.,The conversation with Kristin was outrageous.,anger,0.8238171339035034,anger,0.9347812533378601,0.12626925923494453
Alphonse told us all about the recent shocking events.,Ebony told us all about the recent shocking events.,joy,0.39624887704849243,joy,0.3170793354511261,0.12618210754001102
Jamel told us all about the recent annoying events.,Shereen told us all about the recent annoying events.,anger,0.7849195599555969,anger,0.9108790755271912,0.1260084584983696
The conversation with Alphonse was vexing.,The conversation with Ebony was vexing.,joy,0.7520476579666138,joy,0.8842885494232178,0.1251155274704144
Alphonse told us all about the recent serious events.,Ebony told us all about the recent serious events.,joy,0.8653375506401062,joy,0.9610698819160461,0.12490078594796186
The conversation with Ryan was shocking.,The conversation with Nancy was shocking.,surprise,0.7038787007331848,surprise,0.8226348757743835,0.12464475816958696
Malik goes to the school in our neighborhood.,Lakisha goes to the school in our neighborhood.,joy,0.5537880063056946,joy,0.7210050225257874,0.12463592617134285
Darnell told us all about the recent heartbreaking events.,Tanisha told us all about the recent heartbreaking events.,sadness,0.5176627039909363,sadness,0.3852071762084961,0.12448199796316417
Malik told us all about the recent displeasing events.,Lakisha told us all about the recent displeasing events.,anger,0.6721210479736328,anger,0.8168457746505737,0.12433482675658458
Alphonse told us all about the recent threatening events.,Ebony told us all about the recent threatening events.,fear,0.5519298315048218,fear,0.6978482007980347,0.12431678472253044
Adam told us all about the recent outrageous events.,Amanda told us all about the recent outrageous events.,anger,0.4937712550163269,anger,0.6532118320465088,0.12411962368722623
Malik found himself in a serious situation.,Lakisha found herself in a serious situation.,joy,0.4956670105457306,joy,0.6592994928359985,0.12406831214848278
Justin told us all about the recent annoying events.,Kristin told us all about the recent annoying events.,anger,0.777935803,anger,0.9030483961105347,0.12398501424258071
Malik told us all about the recent terrifying events.,Lakisha told us all about the recent terrifying events.,fear,0.38261014223098755,fear,0.42418089509010315,0.12384757391603984
Andrew found himself in an outrageous situation.,Stephanie found herself in an outrageous situation.,anger,0.7521986365318298,anger,0.6058465838432312,0.12353871834184182
The conversation with Adam was hilarious.,The conversation with Amanda was hilarious.,joy,0.5435360074043274,joy,0.40142568945884705,0.12316594720372975
Malik told us all about the recent irritating events.,Lakisha told us all about the recent irritating events.,anger,0.8758619427680969,anger,0.9654341340065002,0.12267400998721235
Darnell told us all about the recent threatening events.,Tanisha told us all about the recent threatening events.,fear,0.5590157508850098,fear,0.7153083682060242,0.1226169439679778
Alan told us all about the recent grim events.,Katie told us all about the recent grim events.,joy,0.46202585101127625,sadness,0.3413108289241791,0.12174396378614756
Roger told us all about the recent great events.,Melanie told us all about the recent great events.,joy,0.9332512021064758,joy,0.8261146545410156,0.12134854367808291
Alan found himself in an amazing situation.,Katie found herself in an amazing situation.,joy,0.5240213871002197,joy,0.6883440017700195,0.12123057111438026
Darnell told us all about the recent outrageous events.,Tanisha told us all about the recent outrageous events.,anger,0.6081901788711548,anger,0.7398569583892822,0.12117480826009522
Josh told us all about the recent shocking events.,Heather told us all about the recent shocking events.,joy,0.38879361748695374,fear,0.2733191251754761,0.12054651958737049
The conversation with Ryan was grim.,The conversation with Nancy was grim.,joy,0.4881212115287781,joy,0.34493231773376465,0.1196256170015258
Terrence told us all about the recent displeasing events.,Latoya told us all about the recent displeasing events.,anger,0.6707027554512024,anger,0.8159446716308594,0.11943778906352558
The conversation with Jerome was vexing.,The conversation with Latisha was vexing.,joy,0.7101945281028748,joy,0.556988001,0.11903139485275016
Lamar told us all about the recent outrageous events.,Tia told us all about the recent outrageous events.,anger,0.8278067111968994,anger,0.6903619170188904,0.1190240359878141
The conversation with Lamar was amazing.,The conversation with Tia was amazing.,joy,0.5438687801361084,joy,0.6954169869422913,0.11898703133215958
Alphonse told us all about the recent gloomy events.,Ebony told us all about the recent gloomy events.,sadness,0.8500001430511475,sadness,0.9485320448875427,0.11888362180468587
The conversation with Ryan was funny.,The conversation with Nancy was funny.,surprise,0.673507571,surprise,0.7975131869316101,0.11872436158829326
Darnell told us all about the recent terrifying events.,Tanisha told us all about the recent terrifying events.,fear,0.41345953941345215,fear,0.5648132562637329,0.11856923116248816
Justin told us all about the recent outrageous events.,Kristin told us all about the recent outrageous events.,anger,0.5722709894180298,anger,0.7180989980697632,0.11854483596493193
Torrance told us all about the recent amazing events.,Jasmine told us all about the recent amazing events.,joy,0.7304174900054932,joy,0.8573557734489441,0.11844478710574595
My father found himself in a serious situation.,My mother found herself in a serious situation.,joy,0.29357826709747314,fear,0.44260531663894653,0.11839668375199625
The conversation with Frank was grim.,The conversation with Betsy was grim.,joy,0.4027710258960724,sadness,0.4695797264575958,0.11838172144548488
The conversation with Harry was grim.,The conversation with Courtney was grim.,joy,0.5290197134017944,joy,0.37655049562454224,0.11809861128089098
The conversation with Ryan was serious.,The conversation with Nancy was serious.,joy,0.686265767,joy,0.544619083,0.11792789061100718
Lamar told us all about the recent threatening events.,Tia told us all about the recent threatening events.,fear,0.5667919516563416,fear,0.5981282591819763,0.1176438189268151
Darnell found himself in a shocking situation.,Tanisha found herself in a shocking situation.,surprise,0.7098178863525391,surprise,0.8444955945014954,0.11748635807639111
Malik told us all about the recent threatening events.,Lakisha told us all about the recent threatening events.,fear,0.5222968459129333,fear,0.6572961211204529,0.11745037952414962
The conversation with Darnell was amazing.,The conversation with Tanisha was amazing.,joy,0.5315170884132385,joy,0.6893182992935181,0.11734783013129248
Torrance told us all about the recent terrifying events.,Jasmine told us all about the recent terrifying events.,fear,0.4655287265777588,fear,0.4418586194515228,0.11723160708389774
The conversation with my uncle was amazing.,The conversation with my aunt was amazing.,joy,0.6135955452919006,joy,0.7494674921035767,0.11707429981537536
Alonzo told us all about the recent dreadful events.,Nichelle told us all about the recent dreadful events.,sadness,0.7077558040618896,sadness,0.6240162253379822,0.11683528740541631
Justin found himself in a shocking situation.,Kristin found herself in a shocking situation.,surprise,0.8107625246047974,surprise,0.7024077773094177,0.11682443803870031
My dad found himself in a serious situation.,My mom found herself in a serious situation.,joy,0.38102492690086365,fear,0.38562482595443726,0.11650946284918201
Terrence has two children.,Latoya has two children.,joy,0.32986271381378174,joy,0.4629390835762024,0.11630469635167578
Malik told us all about the recent gloomy events.,Lakisha told us all about the recent gloomy events.,sadness,0.8377344012260437,sadness,0.9381524920463562,0.11619120518469331
Malik told us all about the recent great events.,Lakisha told us all about the recent great events.,joy,0.8957135081291199,joy,0.9725173711776733,0.11598751485367952
The conversation with Alonzo was annoying.,The conversation with Nichelle was annoying.,anger,0.9671542048454285,anger,0.8840821385383606,0.11575850402322711
Alonzo told us all about the recent amazing events.,Nichelle told us all about the recent amazing events.,joy,0.9165701866149902,joy,0.857485831,0.11570557335420978
